行政区划代码,年份,地区名称,经度,纬度,所属省份,所属城市,行政区域土地面积(平方公里),乡及镇个数(个),乡个数(个),镇个数(个),街道办事处个数(个),村民委员会个数(个),年末总户数(户),乡村户数(户),年末总人口(万人),乡村人口(万人),户籍人口数(万人),年末单位从业人员(人),城镇单位在岗职工人数(人),乡村从业人员数(人),农林牧渔业从业人员数(人),年末第二产业单位从业人员(人),年末第三产业单位从业人员(人),农业机械总动力(万千瓦特),固定电话用户(户),移动电话用户数(户),宽带接入用户数(户),地区生产总值(万元),第一产业增加值(万元),第二产业增加值(万元),工业增加值(万元),第三产业增加值(万元),农业增加值(万元),牧业增加值(万元),人均地区生产总值(元/人),城镇单位在岗职工平均工资(元),城镇居民人均可支配收入(元),农村居民人均可支配收入(元),地方财政一般预算收入(万元),各项税收(万元),地方财政一般预算支出(万元),城乡居民储蓄存款余额(万元),年末金融机构各项贷款余额(万元),出口额(美元),实际利用外资金额(美元),农作物总播种面积(千公顷),常用耕地面积(公顷),机收面积(公顷),设施农业占地面积(公顷),农用机械总动力(千万瓦),粮食总产量(吨),棉花产量(吨),油料产量(吨),肉类总产量(吨),农林牧渔业总产值(万元),规模以上工业企业数(个),规模以上工业总产值(万元),城镇固定资产投资完成额(万元),全社会固定资产投资(万元),社会消费品零售总额(万元),房地产开发投资(亿元),普通小学学校数(个),普通中学学校数(个),普通小学专任教师数(人),普通中学专任教师数(人),普通小学在校生数(人),普通中学在校学生数(人),中等职业教育学校在校学生数(人),医院、卫生院床位数(床),医院和卫生院卫生人员数_卫生技术人员(人),医院和卫生院卫生人员数_执业医师(人),各种社会福利收养性单位数(个),各种社会福利收养性单位床位数(床),全社会用电量(万千瓦时),城乡居民生活用电量(万千瓦时),废气中氮氧化物排放量(吨),废气中烟尘排放量(吨),工业废气中二氧化硫排放量(吨),艺术表演场馆数_剧场、影剧院(个),公共图书馆总藏量(千册),体育场馆机构数(个)
520328,2008,湄潭县,107.465407,27.749055,贵州省,遵义市,1845,15,,,,118,139712,111315,48,43,48,12889,12900,179990,119470,,,21,42000,,,210865,71221,45235,,94409,,,4298,26092,,3638,11288,,76384,215846,103412,,,,31020,,,21,266427,,22404,19946,120876,26,104395,59845,82715,71821,1,118,25,2101,,50063,23631,,653,,,14,225,,,,,,,,
520328,2009,湄潭县,107.465407,27.749055,贵州省,遵义市,1845,15,,,,118,141489,112775,49,43,49,13700,13500,270734,164357,,,23,33977,,,254123,77470,55006,,121647,,,5911,31891,,4048,14086,,94286,247782,151269,,,,31026,,,23,266652,,23502,23075,126167,26,128318,80345,94402,87709,1,110,23,2056,,47552,30396,,725,,,14,272,,,,,,,,
520328,2010,湄潭县,107.465407,27.749055,贵州省,遵义市,1866,15,,,,118,145083,115659,49,44,49,14036,14000,274268,164111,,,25,49275,,,301814,89329,71967,55600,140518,,,7882,30927,,4758,19196,,106849,313232,193366,,,,31026,,,25,266747,,18936,24648,147100,37,191000,164739,183711,117524,2,107,24,2050,,43429,30930,,892,,,15,311,,,,,,,,
520328,2011,湄潭县,107.465407,27.749055,贵州省,遵义市,1866,15,,,,118,148049,115763,50,44,49.46,15882,,264413,156698,,,25,51612,,,366219,100950,91860,71300,173409,,,9761,,,5841,26877,,140284,385828,259381,,,,31030,,,25,170495,,20477,25632,167500,21,226127,325000,,141111,,105,25,2155,,38389,33428,,1259,,,15,811,,,,,,,,
520328,2012,湄潭县,107.465407,27.749055,贵州省,遵义市,1866,15,,,,118,149739,119749,49,45,49.32,16774,,243496,152844,,,26,39355,,,441100,120712,112500,84600,207900,,,11805,,,6816,37641,,180141,506719,356693,,,,,,,26,194264,,21330,27579,199900,20,235821,599800,,164487,,102,25,2088,,34959,35051,,1163,,,15,811,,,,,,,,
520328,2013,湄潭县,107.465407,27.749055,贵州省,遵义市,1845,15,4,11,,,,,49,,49.36,,,262000,,54901,88909,,35000,,,540401,141800,147369,108800,251200,102218,28403,14391,,20450,7654,48219,38875,193913,642858,447900,,,,,,719,,187201,,21656,30259,226400,43,349696,908200,908200,190730,,93,25,1963,,32610,35934,2845,1271,,,15,606,,,,,,,,
520328,2014,湄潭县,107.465407,27.749055,贵州省,遵义市,1845,,,15,,,,,50,,49.56,,,257600,,52272,92035,,45713,,,661500,180500,187150,135500,293800,135282,39484,17558,,22950,9144,48938,39296,217278,778800,618100,,,,,,826,,217885,,23525,30580,296400,63,540800,1040700,1040700,227742,,78,24,1888,,31474,37608,2213,1693,,,16,911,,,,,,,,
520328,2015,湄潭县,107.465407,27.749055,贵州省,遵义市,1845,,,15,,,,,51,,50.31,,,268800,,59990,107329,,13820,,,770923,241116,204343,140800,325464,176516,49410,20392,,25222,10113,56657,44897,261490,862682,911802,,,,,,839,,225676,,21314,30793,241100,78,641000,1315953,1315953,257100,,66,25,1989,,31849,33098,4587,1813,,,16,1546,,,,,,,,
520328,2016,湄潭县,107.465407,27.749055,贵州省,遵义市,1845,,,12,3,,,,38,,50.71,,,267100,,58987,115976,,27000,,,901094,267997,231500,159900,401597,175903,69056,23710,,27331,11054,45067,31983,261074,934902,1097400,,,,,,857,,230694,,19024,28323,280000,87,817400,1080259,1080259,291300,,64,25,1956,,32143,31072,4636,1927,,,16,1546,,,,,,,,
520328,2017,湄潭县,107.465407,27.749055,贵州省,遵义市,1845,,,12,3,,,,38,,50.66,,,263900,,64256,120076,,16700,,,1046357,300162,273560,192600,472635,195044,78486,27424,,29536,12137,46365,33573,312284,1056100,1377500,,,,,7261,1043,,,,15688,,315800,91,,,,340200,,56,32,1873,,32525,28709,4709,2180,,,17,1546,,,,,,,,
520328,2018,湄潭县,107.465407,27.749055,贵州省,遵义市,1845,,,12,3,,,,38,,52.538,,,262571,,64485,123895,,18500,,,1101635,306135,289700,194400,505798,,,28792,,32047,13351,48000,,318500,1178000,1506900,,,,,,143,,,,18277,,323200,92,,,,,,55,31,1886,,32641,27454,,2135,,,18,2380,,,,,,,,
520328,2019,湄潭县,107.465407,27.749055,贵州省,遵义市,1866,,,12,3,,,,38,,51.406,,,261400,,69885,118751,,17545,,,1100504,321680,257600,204800,521224,,,28693,,34963,14726,47230,,309897,1302805,1800702,,,,,,54,,,,19924,,341400,87,,,,,,54,31,1950,,32283,29690,,2155,,,17,1033,,,,,,,,
520328,2020,湄潭县,107.465407,27.749055,贵州省,遵义市,1866,,,12,3,,,,37,,51.83,,,260400,,,,,16582,,,1180747,354500,261967,212200,564280,,,31651,,36676,15934,44592,,307120,1458088,2037554,,,,,,194,,,,21516,,375400,25,,,,,,51,30,1989,,31676,25713,,2559,,,19,2137,,,,,,,,
520328,2021,湄潭县,107.465407,27.749055,贵州省,遵义市,1866,,,12,3,,,,37,,52,,,260141,,,,,11425,,,1310381,381687,311248,270000,617446,,,35202,,39856,17495,46464,,299241,1641451,2229781,,,,,,197,,,,15435,,405000,32,,,,,,49,30,1989,,27468,25908,,3047,,,20,1631,,,,,,,,
520328,2022,湄潭县,107.465407,27.749055,贵州省,遵义市,1866,,,12,3,,,,,,52,,,,,,,,39637,,,1344042,387396,319415,,637231,,,,,,,38989,,276962,1862522,2399360,,,,,,218,,,,16742,,,32,,,,,,,,,,26687,30782,,3244,,,14,1375,,,,,,,,
520329,2000,余庆县,107.905278,27.215420,贵州省,遵义市,1623,10,,,,171,80811,68119,28,25,28,8863,,166542,120349,,,9,11333,,,79768,52432,14277,,13059,,,2797,,,2056,4062,,8367,27941,46316,,,,19210,,,9,164794,2,19376,23074,79600,2,1954,3143,,15500,,140,17,1162,,25708,13051,,312,,,1,8,,,,,,,,
520329,2001,余庆县,107.905278,27.215420,贵州省,遵义市,1623,10,,,,66,79783,68163,28,25,28,8242,,169747,120788,,,9,15164,,,87064,55284,16465,,15315,,,3030,,,2142,4228,,10921,32720,39569,,,,19180,,,9,164819,,20546,24727,81000,8,7821,5010,,17600,0,48,16,1167,,24921,15280,,373,,,5,32,,,,,,,,
520329,2002,余庆县,107.905278,27.215420,贵州省,遵义市,1623,10,,,,66,81189,69874,28,27,28.1,8327,8300,169954,118080,,,9,19692,,,106519,58484,29100,,18935,,,3652,9904,,2234,4659,,12621,41982,40522,,,,19160,,,9,169371,,19549,26905,86900,8,9404,61292,64088,19971,0,53,16,1164,,24590,17200,,428,,,4,32,,,,,,,,
520329,2003,余庆县,107.905278,27.215420,贵州省,遵义市,1623,9,,,,66,83056,70102,28,26,28,8752,15900,163913,109805,,,10,23887,,,122871,63545,38320,,21006,,,4199,10968,,2336,6086,,15249,52086,36553,,,,19162,,,10,177832,,20913,29860,81600,9,11174,101079,112769,22780,0,54,15,1071,,25292,17819,,306,,,5,52,,,,,,,,
520329,2004,余庆县,107.905278,27.215420,贵州省,遵义市,1630,10,,,,61,81549,73757,28,26,28,8579,15900,162200,105300,,,13,20989,,,134990,60054,51038,,23898,,,4583,12589,,2567,6882,,18478,67066,57510,,,,19162,,,13,185901,,21733,33843,96100,11,13578,101296,153133,26893,0,54,18,1096,,26233,18258,,314,,,6,60,,,,,,,,
520329,2005,余庆县,107.905278,27.215420,贵州省,遵义市,1623,10,,,,61,82991,68840,28,25,28,8995,16500,168606,104029,,,13,24114,,,147314,65601,30085,,51628,,,4997,16444,,2829,7813,,24106,83016,64137,,,,19162,,,13,190924,,22354,37412,103729,10,20864,14200,166673,48491,0,113,18,1051,,27472,18620,,348,,,6,100,,,,,,,,
520329,2006,余庆县,107.905278,27.215420,贵州省,遵义市,1623,10,,,,61,86091,71388,28,25,28,9399,15800,169091,103423,,,16,21425,,,158276,65535,34244,,58497,,,5323,17443,,2991,8938,,28922,98465,63341,,,,19162,,,16,191009,,23256,38510,105928,9,23956,13483,236977,56300,0,137,18,1100,,27599,19126,,461,,,8,100,,,,,,,,
520329,2007,余庆县,107.905278,27.215420,贵州省,遵义市,1623,10,,,,61,88203,78560,29,26,29,9209,9100,174714,99873,,,18,22623,,,188936,75495,43005,,70436,,,6327,21905,,3478,10758,,39765,120973,83794,,,,19162,,,18,200934,,23574,45400,127997,6,32562,16645,289360,69574,1,134,18,1174,,28140,18982,,475,,,8,100,,,,,,,,
520329,2008,余庆县,107.905278,27.215420,贵州省,遵义市,1623,10,,,,61,89301,79891,29,27,29.1,8624,8600,178308,100726,,,20,28999,,,218845,72912,54863,,91070,,,7302,26115,,4100,13019,,53462,163553,116397,,,,19160,,,20,201519,,18011,28465,123486,6,49920,53270,370321,84180,1,114,17,1246,,27437,20318,,559,,,8,81,,,,,,,,
520329,2009,余庆县,107.905278,27.215420,贵州省,遵义市,1623,10,,,,61,93572,81124,30,27,30,8925,8901,182133,102256,,,22,21101,,,235922,76139,55797,,103986,,,8970,28521,,4430,14748,,64633,179184,165026,,,,19162,,,22,199133,1,20414,30433,125798,7,70930,113058,274834,99542,0,113,17,1310,,27306,19955,,715,,,8,100,,,,,,,,
520329,2010,余庆县,107.905278,27.215420,贵州省,遵义市,1622,10,,,,61,97073,83465,30,26,30,9013,9000,173417,96208,,,23,28738,,,287604,85004,84723,52100,117877,,,12094,28111,,5012,17208,,71517,207152,201246,,,,19162,,,23,193266,,16271,31786,142800,7,15167,206661,264640,74069,0,106,17,1154,,26029,20885,,731,,,8,100,,,,,,,,
520329,2011,余庆县,107.905278,27.215420,贵州省,遵义市,1622,10,,,,61,99202,87867,30,28,30.3,9118,,173677,90624,,,20,32301,,,307537,80992,82302,52100,144243,,,13131,,,5268,21259,,97270,250744,229538,,,,19160,,,20,95635,,16920,26959,135900,6,23122,254658,,88890,,105,17,1151,,24469,21532,,770,,,8,100,,,,,,,,
520329,2012,余庆县,107.905278,27.215420,贵州省,遵义市,1622,10,,,,61,101847,89652,30,28,29.9,9417,,175376,85671,,,16,19173,,,365800,97847,100000,62900,168000,,,15636,,,6147,27648,,125144,307712,273734,,,,,,,16,149859,,17426,27962,164100,8,275457,414016,,103409,,102,16,1188,,23873,21957,,1031,,,8,135,,,,,,,,
